#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-59
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389760993.68382	CQo9P49tLXXdrz95c	192.168.87.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FYj0XS38ryRu8OJi2l	text/html
1389761006.366873	CGNJie3kDPpt6TUYS4	192.168.87.10	1142	54.201.130.175	80	2	GET	dpm.demdex.net	/demconf.jpg?et:ibs|data:dpid=477&dpuuid=200e056f77d45144f31ea776d55f3eb68d9706faf0981c0f53de70bee2e6e66cb0da87c991749652&redir=http://idsync.rlcdn.com/362248.gif?partner_uid=${DD_UUID}	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.440275	CGeNik2sVddYuyTVN5	192.168.87.10	1055	23.74.145.224	80	2	GET	platform.twitter.com	/embed/timeline.037a0cac0aa5abbe2c1b5c5cd368d398.default.css	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40808	200	OK	-	-	-	(empty)	-	-	-	-	-	Fuylkr3JmtXpiGoTnb	text/plain
1389761006.439777	CQ5MY40rTMu7pI39a	192.168.87.10	1144	54.201.31.117	80	1	GET	idsync.rlcdn.com	/47154.gif?partner_uid=52d61179-31b0-d1a0-848a-6971923107ad	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F0MNrT7XizxfCdoeg	image/gif
1389761006.440605	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	4	GET	idsync.rlcdn.com	/362248.gif?partner_uid=78660434080162973391965575639152972329	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FVYTVA1IJwyxjJfGrj	image/gif
1389761006.330154	CQzGdU3aO9qyp9pQ4k	192.168.87.10	1141	107.6.106.10	80	1	GET	loadm.exelator.com	/load/?p=204&g=450&rluid=d96ee611a84190b838c3790f5dac00004a0cc39501525874f6899309171efb76f2fc7f7248dfd545&j=0	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.599604	CQ5MY40rTMu7pI39a	192.168.87.10	1144	54.201.31.117	80	2	GET	idsync.rlcdn.com	/362708.gif?partner_uid=81078dd6352be0aa43a01fe217cd37c6	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FpHsyd1luota7Hz9nc	image/gif
1389761006.583692	CFKw2SSJ7gTEauuD1	192.168.87.10	1145	23.23.106.169	80	1	GET	log.pinterest.com	/?via=http://www.besthealthmag.ca/&guid=Kf714G4xHccz&type=pidget&callback=PIN_1389775268000.f.callback[0]	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.14753	ChrSDQ2I9HkKUQCtle	192.168.87.10	1139	192.95.10.208	80	1	GET	irx1spj.competitioncryptographer.pw	/e_1YaR3c-f_7Y41c7-a6-fWe_c063_6J6_2104e-9-c7_be_1.html	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	92115	200	OK	-	-	-	(empty)	-	-	-	-	-	FseI3B2uiPPCxOFAgj	text/html
1389761012.825229	CQ0FQS3NfBmObpBVhe	192.168.87.10	1152	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	F4vd231BR5aEpyhmpc	binary
1389761012.838005	C7QUuG4dEvGHB9VILg	192.168.87.10	1153	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FhVW2c3H5JsPnVQ1ti	binary
1389761012.838619	CFqmSP2vu1DuoTEAl3	192.168.87.10	1154	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FZVawE1CLv5KidPSM7	binary
1389761012.839084	CEIOwk21eZVLQVAHO5	192.168.87.10	1155	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FLYgOh4NSNwmJqzHlg	binary
1389761012.851411	CqYO2u76wrFQI7MW8	192.168.87.10	1156	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FuRAUI1nmsMYvJ2LP4	binary
1389761013.145344	C26qMI3JxbXRF6pWgl	192.168.87.10	1161	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1291231	200	OK	-	-	-	(empty)	-	-	-	-	-	FZJDe14qMuf1QKlcii	binary
1389761013.137372	Cb2LBr2dx4NeDzt3Tf	192.168.87.10	1159	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1291231	200	OK	-	-	-	(empty)	-	-	-	-	-	FMAJm72yQf29LdoQCh	binary
1389761013.138991	CJCaa74tqwH904cfCc	192.168.87.10	1160	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1291231	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi9q364za00SuGF3h2	binary
1389761013.133197	CFQVfUp0vv225Bj71	192.168.87.10	1157	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1291231	200	OK	-	-	-	(empty)	-	-	-	-	-	F0QAx52M4WLZMJdnhl	binary
1389761013.135409	C7QK9y1JMe12gJS5Ui	192.168.87.10	1158	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1291231	200	OK	-	-	-	(empty)	-	-	-	-	-	F6WZ5R1RKmJPgdRjF1	binary
1389761015.771938	CogvFuQljL8FBAto3	192.168.87.10	1137	54.213.12.49	80	2	GET	rc.rlcdn.com	/127121.gif?n=1&ana=2438&null	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761015.830042	CUbrKx1Clsxag2XPg3	192.168.87.10	1164	54.213.12.49	80	1	GET	rc.rlcdn.com	/127121.gif?n=2&ana=1495&null	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761015.90342	CLB5Yk20phL9jDIsL5	192.168.87.10	1166	23.5.5.163	80	1	GET	EVSecure-crl.verisign.com	/EVSecure2006.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	82661	200	OK	-	-	-	(empty)	-	-	-	-	-	FZnp4d21jEhAQWd4rg	binary
1389761015.96438	CBbDauwzM2eGHwuxc	192.168.87.10	1165	54.213.12.49	80	1	GET	rc.rlcdn.com	/127121.gif?n=5&ana=3468&null	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761015.965532	C7sGdJ3MWyW1ljuHdl	192.168.87.10	1167	54.213.12.49	80	1	GET	rc.rlcdn.com	/127121.gif?n=3&ana=2488&null	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761015.965821	CUbrKx1Clsxag2XPg3	192.168.87.10	1164	54.213.12.49	80	2	GET	rc.rlcdn.com	/127121.gif?n=4&ana=4258&null	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761016.008808	CRE4fc3MZCP8ZsswXi	192.168.87.10	1168	199.38.166.156	80	1	GET	d.xp1.ru4.com	/activity?_o=37516008&_t=lr_cm	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761015.983523	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	9	GET	cm.g.doubleclick.net	/pixel?google_nid=epsilon&google_cm	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	279	302	Found	-	-	-	(empty)	-	-	-	-	-	FIHqVI2swz2ThAmic8	text/html
1389761016.041911	Cx5sEq2zb3aSov37cl	192.168.87.10	1045	198.144.96.74	80	4	GET	b.scorecardresearch.com	/p?c1=9&c2=17057153&c6=12d670dbeba87f0f4fae06fec363f9271cfa0d41e45e7380d9b19dffbe4a0458ffebc811cafadc33&cj=1&rn=71067097	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FYeab540S9fKUVj9P6	image/gif
1389761016.021412	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	5	GET	idsync.rlcdn.com	/362378.gif?partner_uid=NR-00000001585390962	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FNI44l39yfMIDmdVha	image/gif
1389761016.055082	CqQ2sr2CLsmnvaGCXf	192.168.87.10	1169	69.194.244.13	80	1	GET	d.turn.com	/r/dd/id/L2NzaWQvMS9jaWQvMTk1NjkwMzUvdC8y/dpuid/59e8ea8b7c8fd426ffc9c19f19835616b7a0fb7626d98adffcf2104eabc060943528d9f17d145da0/url/http://idsync.rlcdn.com/367408.gif?partner_uid=$!{TURN_UUID}	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	195	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FQmduC2unlYeC3luw7	text/html
1389761016.053527	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	10	GET	cm.g.doubleclick.net	/pixel?google_nid=epsilon&google_cm=&google_tc=	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	246	302	Found	-	-	-	(empty)	-	-	-	-	-	FmDFra2fvsMCBbQXm1	text/html
1389761016.110676	CQ5MY40rTMu7pI39a	192.168.87.10	1144	54.201.31.117	80	3	GET	idsync.rlcdn.com	/367408.gif?partner_uid=3051482609276408912	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj7bwv4ZHue7wmDdCb	image/gif
1389761016.115947	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	6	GET	idsync.rlcdn.com	/362358.gif?google_error=3	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj4pwk1NxLxPjCgby	image/gif
1389761016.112798	CurQK642WiBaBm7bV7	192.168.87.10	1170	50.18.122.216	80	1	GET	lrpush.apxlv.com	/?id=b2aaafca66c731e280810e395fbd87ba815c956896012122692302bc7bf50c8c282350dfc9d494a0	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761016.20838	CQ5MY40rTMu7pI39a	192.168.87.10	1144	54.201.31.117	80	4	GET	idsync.rlcdn.com	/366818.gif?partner_uid=673d35fafc7c409e95163f9054d99a05	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FePIYx2TS6qdvuL2r7	image/gif
1389761017.09062	CfI8VL1yu3OTyxkuA1	192.168.87.10	1172	192.95.10.208	80	1	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	18067	200	OK	-	-	-	(empty)	-	-	-	-	-	FndfeBYVYvBzOvez4	application/jar
1389761018.298542	ChrSDQ2I9HkKUQCtle	192.168.87.10	1139	192.95.10.208	80	2	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.pdf	http://irx1spj.competitioncryptographer.pw/e_1YaR3c-f_7Y41c7-a6-fWe_c063_6J6_2104e-9-c7_be_1.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10619	200	OK	-	-	-	(empty)	-	-	-	-	-	FSUY0937N6WgaMCQph	application/pdf
1389761018.30751	CfI8VL1yu3OTyxkuA1	192.168.87.10	1172	192.95.10.208	80	2	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	18067	200	OK	-	-	-	(empty)	-	-	-	-	-	FoD0H81bJqbDnD3NVc	application/jar
1389761061.432217	CaTnon1SVw9AJOplha	192.168.87.10	1174	192.95.10.208	80	1	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	18067	200	OK	-	-	-	(empty)	-	-	-	-	-	FAbsLf1Mheps8uAZZ9	application/jar
1389761063.097078	ChrSDQ2I9HkKUQCtle	192.168.87.10	1139	192.95.10.208	80	3	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.htm	http://irx1spj.competitioncryptographer.pw/e_1YaR3c-f_7Y41c7-a6-fWe_c063_6J6_2104e-9-c7_be_1.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	27132	200	OK	-	-	-	(empty)	-	-	-	-	-	FyycBgSAG9P7aXb8h	text/html
1389761067.89238	ChrSDQ2I9HkKUQCtle	192.168.87.10	1139	192.95.10.208	80	4	GET	irx1spj.competitioncryptographer.pw	/f/1389739320/60794983/5	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	118784	200	OK	-	-	-	(empty)	-	-	-	-	-	Fcue2N1WDDV8lSOEp5	application/x-dosexec
1389761076.331221	Cw4vRO2STeceQSvxWj	192.168.87.10	1176	192.95.10.208	80	1	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389761076.62162	Cw4vRO2STeceQSvxWj	192.168.87.10	1176	192.95.10.208	80	2	GET	irx1spj.competitioncryptographer.pw	/60794983/1389739320.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389761077.091383	Cw4vRO2STeceQSvxWj	192.168.87.10	1176	192.95.10.208	80	3	GET	irx1spj.competitioncryptographer.pw	/f/1389739320/60794983/2	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	118784	200	OK	-	-	-	(empty)	-	-	-	-	-	FXmUDg206skynFEsMb	application/x-dosexec
1389761079.0421	Cw4vRO2STeceQSvxWj	192.168.87.10	1176	192.95.10.208	80	4	GET	irx1spj.competitioncryptographer.pw	/f/1389739320/60794983/2/2	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
#close	2014-04-03-11-00-00
